date,identifiant,sexe,nationalite_francaise,nationalite,annee_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,nb_mois_recherche_emploi,refus_emploi,difficultés_recherche,alternance,poste_occupe,secteur_activite,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_emploi,pays_localisation,temps_partiel,nb_mois_occupation_emploi,handicap,taille_entreprise,service_emploi,intitule_poste,statut_cadre,secteur_activite,domaine_entreprise,remuneration_annuelle_brute,prime,remuneration_prime,alternance,statut,nature_contrat_premier_emploi,intitule_premier_emploi,localisation_premier_emploi,region_premier_emploi,pays_premier_emploi,ville_premier_emploi,taille_entreprise_premier_emploi,secteur_activite_entreprise_premier_emploi,statut_cadre_premier_emploi,temps_partiel_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi
18/02/2019 09:59,"1,81382E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,17.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur d études Fabrication Soudage,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)","Energie, électronique, électrotechnique",31437.0,Oui,33450.0,,,,,,,,,,,,,,,
13/02/2019 10:56,"1,78234E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,Service civique mairachage et communication ,,Oui,,,,,,,,,,,,,,,,,,,,,Mission d intérim,Vendangeuse ,En France,Provence-Alpes-Côte d Azur,,Vacqueyras, Moins de 10 salarié(e)s ,"Agriculture, sylviculture et pêche ",Non,Non,,Oui,
08/02/2019 13:34,"1,78846E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,15.0,Non, Moins de 10 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur d études ,Oui,"Sociétés de conseil, bureaux d études",,26000.0,Oui,28200.0,,,,,,,,,,,,,,,
18/02/2019 22:44,"1,79858E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Centre-Val de Loire,,Non,2.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),,Oui,"Sociétés de conseil, bureaux d études",Divers,28800.0,Oui,31000.0,,,,,,,,,,,,,,,
20/03/2019 12:37,"1,79876E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,7.0,Non,De 50 à 249 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D,Oui,Industrie agroalimentaire ,,26400.0,Oui,28600.0,,,,,,,,,,,,,,,
20/02/2019 00:40,"1,88242E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l étranger,,Polynésie Française,Non,19.0,Non,250 à  4 999 salarié(e)s ,Commercial(e) (dont ingénieur(e) d affaire) ,Ingénieur Chargé d affaires VRD,Oui,"Construction, BTP",,41200.0,Oui,44950.0,,,,,,,,,,,,,,,
20/02/2019 12:17,"1,78852E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,6.0,Non,250 à  4 999 salarié(e)s ,Etudes et développement en systèmes d information ,Architecte Système,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,34000.0,Oui,37000.0,,,,,,,,,,,,,,,
21/02/2019 12:42,"1,79849E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,25.0,Non,5 000 salarié(e)s ou plus,"Qualité, sécurité, sûreté de fonctionnement ",,Oui,"Sociétés de conseil, bureaux d études",,,Oui,,,,,,,,,,,,,,,,
21/02/2019 12:43,"1,79448E+15",Homme,Oui,,2018,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En poursuite d études (hors thèse),,,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2019 13:36,"1,78909E+15",Femme,Oui,,2017,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,16.0,Non,250 à  4 999 salarié(e)s ,Essais,Concepteur de moyens d essais,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,,37080.0,Oui,42000.0,,,,,,,,,,,,,,,
21/02/2019 16:03,"1,78908E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,30.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur Conducteur de travaux,Oui,"Construction, BTP",,31500.0,Oui,32500.0,,,,,,,,,,,,,,,
21/02/2019 16:59,"1,78852E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,chargée études et plaidoyer,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2019 18:28,"1,7831E+15",Homme,Oui,,2018,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,3.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur hydraulique,Oui,Transports (Services),,26000.0,Oui,31300.0,,,,,,,,,,,,,,,
21/02/2019 18:47,"1,78246E+15",Femme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,30.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Chef de projet,Oui,"Construction, BTP",,30000.0,Oui,33000.0,,,,,,,,,,,,,,,
21/02/2019 18:58,"1,79478E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,31.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,conducteur de travaux,Oui,"Construction, BTP",,36600.0,Oui,40500.0,,,,,,,,,,,,,,,
21/02/2019 19:08,"1,78304E+15",Femme,Oui,,2016,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),Démissionnaire mais nouveau CDI prévu dès la date de fin,,En France,Occitanie,,Non,29.0,Non,250 à  4 999 salarié(e)s ,Informatique industrielle et technique ,Ingénieur développement logiciel,Oui,Industrie des technologies de l Information et de la Communication (TIC),,31800.0,Non,31800.0,,,,,,,,,,,,,,,
11/02/2019 23:02,"1,77588E+15",Homme,Non,Haitienne,2018,Sous contrat de professionalisation,Mécanique et Interactions (MI),En poursuite d études (hors thèse),,,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2019 10:21,"1,85753E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,18.0,Non,5 000 salarié(e)s ou plus,Assistance technique,commande contrôle - Validation chaine fonctionnelle (MICROCARB),Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,32000.0,Non,32000.0,,,,,,,,,,,,,,,
08/02/2019 15:18,"1,88914E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En thèse,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
11/02/2019 12:12,"1,78943E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,3.0,Non,De 10 à 19 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur Mécanique,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,,32000.0,Non,32000.0,,,Mission d intérim,Ingénieur Mécanique,En France,Occitanie,,Montpellier,De 50 à 249 salarié(e)s ,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,Oui,Non,32500.0,Non,32500.0
08/02/2019 16:22,"1,78368E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,13.0,Non,De 10 à 19 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Consultant en financement de l innovation,Oui,"Sociétés de conseil, bureaux d études",,34000.0,Oui,40000.0,Non,,,,,,,,,,,,,,
26/02/2019 18:32,"1,78841E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,2.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Consultant Digital ,Oui,"Sociétés de conseil, bureaux d études",,42000.0,Non,42000.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Product Manager ,A l étranger,,Danemark,,De 20 à 49 salarié(e)s ,Activités informatiques et services d information (TIC services),Oui,Non,36000.0,Non,36000.0
21/02/2019 20:03,"1,78342E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2019 20:09,"1,79374E+15",Homme,Oui,,2018,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,4.0,Non,250 à  4 999 salarié(e)s ,Informatique industrielle et technique ,Concepteur logiciel ,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,36000.0,Oui,40000.0,,,,,,,,,,,,,,,
24/02/2019 19:25,"1,78914E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,14.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur d études en performances avion,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,30923.0,Oui,36000.0,Non,,,,,,,,,,,,,,
26/02/2019 16:36,"1,77557E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),9.0,En France,Île-de-France,,Non,6.0,Non,De 20 à 49 salarié(e)s ,ENSEIGNANT,PROFESSEUR DE PHYSIQUE ,Non,Autres secteurs ,,16200.0,Non,16200.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Sales Developper,En France,Auvergne-Rhône-Alpes,,Lyon,De 20 à 49 salarié(e)s ,Tourisme,Oui,Non,32000.0,Oui,40000.0
04/04/2019 14:20,"1,77534E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En recherche emploi,Oui,2.0,Oui,Manque d expérience professionnelle,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2019 18:06,"1,77587E+15",Femme,Oui,,2017,Sous contrat de professionalisation,Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) du secteur public,CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,1.0,Non,250 à  4 999 salarié(e)s ,"Méthodes, contrôle de production, maintenance",Ingénieur maintenance excellence opérationnelle,Oui,Industrie chimique,,36000.0,Oui,39000.0,,Fonctionnaire,CDI (contrat de travail à durée indéterminée) y compris CDIC,Responsable contrat robinetterie nucléaire,En France,,,,5 000 salarié(e)s ou plus,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",Oui,Non,35750.0,Oui,45000.0
08/02/2019 14:28,"1,78348E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) du secteur public,CDD (contrat de travail à durée déterminée),6.0,En France,Occitanie,,Non,1.0,Non,De 50 à 249 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur d étude,Non,"Enseignement, recherche",,24600.0,Non,24600.0,,,,,,,,,,,,,,,
21/02/2019 21:40,"1,79378E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,29.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Ingénieur travaux,Oui,"Construction, BTP",,37200.0,Oui,39000.0,,,,,,,,,,,,,,,
11/03/2019 14:23,"1,78869E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,13.0,Non,De 10 à 19 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur Chargé d affaires calcul et conception,Oui,"Construction, BTP",,33500.0,Oui,36000.0,,,,,,,,,,,,,,,
21/03/2019 21:37,"1,78914E+15",Femme,Non,Marocaine,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),Mission d intérim,,En France,Occitanie,,Non,1.0,Non,De 20 à 49 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur mécanique,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,,29550.0,Oui,32000.0,,,CDD (contrat de travail à durée déterminée),Ingénieur Développement produits,En France,Occitanie,,,De 50 à 249 salarié(e)s ,"Industrie automobile, aéronautique, navale, ferroviaire",Oui,Non,29000.0,Oui,31000.0
21/02/2019 23:42,"1,78958E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,12.0,Non, Moins de 10 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Chef de projet,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,36000.0,Non,36000.0,,,,,,,,,,,,,,,
21/02/2019 22:37,"1,76901E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),,En France,Nouvelle-Aquitaine,,Non,3.0,Non, Moins de 10 salarié(e)s ,Bureau d études,,Non,"Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d équipements, ...)",,35000.0,Non,35000.0,,,,,,,,,,,,,,,
21/03/2019 18:25,"1,7831E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En poursuite d études (hors thèse),,,,,non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2019 00:45,"1,88852E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,6.0,Non,De 50 à 249 salarié(e)s ,"Méthodes, contrôle de production, maintenance",Ingénieur Industrialisation,Oui,"Autres activités spécialisées, scientifiques et techniques",,34500.0,Oui,36500.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Consultant,En France,Île-de-France,,Paris,250 à  4 999 salarié(e)s ,"Sociétés de conseil, bureaux d études",Oui,Non,29000.0,Non,29000.0
11/03/2019 10:35,"1,7838E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,15.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingenieur consultant en mission chez Airbus DS,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,29800.0,Non,29800.0,,,,,,,,,,,,,,,
